Distance(km),Fuel Type,Location,Manufacturing Year,Price in INR,Make,Model
40450.0,  Petrol  ,   Bangalore  ,2011.0,27500.0,Chevrolet,Spark LT
44531.0,  Petrol  ,   Ahmedabad  ,2011.0,17500.0,Chevrolet,Spark LT
20000.0,  Petrol  ,   Chennai  ,2011.0,22500.0,Chevrolet,Spark LT
68981.0,  Petrol  ,   Mumbai  ,2010.0,11800.0,Chevrolet,Spark LT
53148.0,  Petrol  ,   Bangalore  ,2013.0,30000.0,Chevrolet,Spark LT
47856.0,  Petrol  ,   Ernakulam  ,2011.0,17500.0,Chevrolet,Spark LT
36157.0,  Petrol  ,   Mohali  ,2010.0,18500.0,Chevrolet,Spark LT
82000.0,  CNG  ,   Faridabad  ,2008.0,11000.0,Chevrolet,Spark LS 1.0
18328.0,  Petrol  ,   Gurgaon  ,2011.0,16500.0,Chevrolet,Spark LS 1.0
53000.0,  CNG  ,   Mumbai  ,2010.0,20000.0,Chevrolet,Spark LS 1.0
37504.0,  Petrol  ,   New Delhi  ,2010.0,15000.0,Chevrolet,Spark LS 1.0
32862.0,  Petrol  ,   Gurgaon  ,2011.0,15500.0,Chevrolet,Spark LS 1.0
48431.0,  Petrol  ,   New Delhi  ,2013.0,16000.0,Chevrolet,Spark LS 1.0
35213.0,  Petrol  ,   Bangalore  ,2012.0,17900.0,Chevrolet,Spark LT
2245.0,  Petrol  ,   New Delhi  ,2008.0,12000.0,Chevrolet,Spark LS 1.0
56000.0,  Diesel  ,   New Delhi  ,2010.0,49500.0,Chevrolet,Captiva (2008-2015) LTZ AWD 2.2
54000.0,  Petrol  ,   Nagpur  ,2009.0,20000.0,Chevrolet,Spark LT
124000.0,  Diesel  ,   Malappuram  ,2013.0,52000.0,Chevrolet,Tavera Neo 3 Max -7 STR BS-IV
72254.0,  Diesel  ,   Thane  ,2013.0,57500.0,Chevrolet,Tavera Neo 3 LS- 10 STR BS-IV
101600.0,  Diesel  ,   Hoshangabad  ,2014.0,82000.0,Chevrolet,Tavera Neo 3 LS- 10 STR BS-IV
35292.0,LPG,NA,2011.0,265000.0,Chevrolet,Spark LT 1.0 LPG BS4
17054.0,  Petrol  ,   New Delhi  ,2011.0,15500.0,Chevrolet,Spark LT 1.0
31978.0,  Petrol  ,   Gurgaon  ,2013.0,17500.0,Chevrolet,Spark LT 1.0
53317.0,  Petrol  ,   New Delhi  ,2011.0,15500.0,Chevrolet,Spark LT 1.0
33287.0,  Petrol  ,   New Delhi  ,2011.0,16500.0,Chevrolet,Spark LT 1.0
50708.0,  Petrol  ,   Mumbai  ,2012.0,15500.0,Chevrolet,Spark LT 1.0
47574.0,  Petrol  ,   Chennai  ,2011.0,23000.0,Chevrolet,Spark LT 1.0
22115.0,  Petrol  ,   New Delhi  ,2010.0,15000.0,Chevrolet,Spark LT 1.0
6286.0,  Petrol  ,   Jaipur  ,2013.0,25000.0,Chevrolet,Spark LT
35443.0,  Petrol  ,   Gurgaon  ,2010.0,16500.0,Chevrolet,Spark LT
8059.0,  Petrol  ,   Nagaur  ,2014.0,35000.0,Chevrolet,Spark LT
17280.0,  Petrol  ,   Pune  ,2012.0,22500.0,Chevrolet,Spark LT
44240.0,  Petrol  ,   Mumbai  ,2011.0,12900.0,Chevrolet,Spark LT
69495.0,  Petrol  ,   Bangalore  ,2007.0,17500.0,Chevrolet,Spark LT
63768.0,  Petrol  ,   New Delhi  ,2011.0,21500.0,Chevrolet,Spark LT
23546.0,  Petrol  ,   Bangalore  ,2011.0,21000.0,Chevrolet,Spark LT
31640.0,  Petrol  ,   Chennai  ,2012.0,26000.0,Chevrolet,Spark LT
57494.0,  Petrol  ,   Bangalore  ,2011.0,17200.0,Chevrolet,Spark LT
45214.0,  Petrol  ,   Indore  ,2011.0,22500.0,Chevrolet,Spark LT
31000.0,  Petrol  ,   Bangalore  ,2011.0,27000.0,Chevrolet,Spark LT
49704.0,  Petrol  ,   Navi Mumbai  ,2008.0,11000.0,Chevrolet,Spark LT
49000.0,  Diesel  ,   Bangalore  ,2013.0,47500.0,Chevrolet,Sail LT ABS Diesel
55000.0,  Petrol  ,   New Delhi  ,2009.0,12500.0,Chevrolet,Spark LS 1.0
24115.0,  Petrol  ,   Bangalore  ,2007.0,18500.0,Chevrolet,Spark LS
67374.0,  Petrol  ,   Mumbai  ,2008.0,15000.0,Chevrolet,Spark LS
50868.0,  Petrol  ,   Wardha  ,2007.0,18000.0,Chevrolet,Spark LS
47835.0,  Petrol  ,   Kolkata  ,2011.0,14500.0,Chevrolet,Spark LS
49267.0,  Petrol  ,   Navi Mumbai  ,2012.0,15100.0,Chevrolet,Spark LS
39457.0,  Petrol  ,   Nagpur  ,2008.0,17500.0,Chevrolet,Spark LS
35938.0,  Petrol  ,   New Delhi  ,2013.0,18300.0,Chevrolet,Spark LS
66266.0,  Petrol  ,   Chennai  ,2011.0,19500.0,Chevrolet,Spark LS
52463.0,  Petrol  ,   Faridabad  ,2009.0,14000.0,Chevrolet,Spark LS
20614.0,  Petrol  ,   Mumbai  ,2011.0,23500.0,Chevrolet,Spark LS
41643.0,  Petrol  ,   Chennai  ,2011.0,19500.0,Chevrolet,Spark LS
61242.0,  Petrol  ,   Gurgaon  ,2010.0,13799.0,Chevrolet,Spark LS
45211.0,  Petrol  ,   Nagpur  ,2008.0,20000.0,Chevrolet,Spark LS
18000.0,  Petrol  ,   New Delhi  ,2011.0,12500.0,Chevrolet,Spark 1.0
33969.0,  Petrol  ,   Mumbai  ,2007.0,840000000.0,Chevrolet,Spark 1.0
51000.0,  Petrol  ,   New Delhi  ,2010.0,12000.0,Chevrolet,Spark 1.0
73000.0,  Petrol  ,   Bangalore  ,2009.0,18500.0,Chevrolet,Spark 1.0
58587.0,  Petrol  ,   Bangalore  ,2010.0,14800.0,Chevrolet,Spark 1.0
25198.0,  Petrol  ,   New Delhi  ,2010.0,16500.0,Chevrolet,Spark 1.0
21309.0,  Petrol  ,   New Delhi  ,2013.0,16000.0,Chevrolet,Spark 1.0
12150.0,  Petrol  ,   Navi Mumbai  ,2010.0,13400.0,Chevrolet,Spark 1.0
65454.0,  Petrol  ,   Hamirpur Himachal Pradesh  ,2009.0,10500.0,Chevrolet,Spark 1.0
19898.0,  Petrol  ,   New Delhi  ,2009.0,16000.0,Chevrolet,Spark 1.0
85105.0,  Petrol  ,   Bangalore  ,2008.0,25000.0,Chevrolet,Spark 1.0
389001.0,  Petrol  ,   Pune  ,2009.0,17000.0,Chevrolet,Spark LS
62879.0,  CNG  ,   Pune  ,2009.0,16000.0,Chevrolet,Spark LS 1.0
65328.0,  Petrol  ,   New Delhi  ,2010.0,12000.0,Chevrolet,Spark LS
26000.0,  Petrol  ,   New Delhi  ,2011.0,23000.0,Chevrolet,Spark LS
26000.0,  Petrol  ,   New Delhi  ,2011.0,23000.0,Chevrolet,Spark LS
78554.0,  Petrol  ,   New Delhi  ,2009.0,15500.0,Chevrolet,Spark LS
85260.0,  Petrol  ,   Surat  ,2011.0,16000.0,Chevrolet,Spark LS
51547.0,  Petrol  ,   New Delhi  ,2011.0,15000.0,Chevrolet,Spark LS
56200.0,  Petrol  ,   Ahmedabad  ,2007.0,12500.0,Chevrolet,Spark LS
16800.0,  Petrol  ,   Calicut  ,2012.0,18300.0,Chevrolet,Spark LS
35078.0,  Petrol  ,   Pune  ,2009.0,17000.0,Chevrolet,Spark LS
62602.0,  Petrol  ,   Mumbai  ,2011.0,15000.0,Chevrolet,Spark LS
38000.0,  Petrol  ,   Kolkata  ,2010.0,13000.0,Chevrolet,Spark LS
45000.0,  Petrol  ,   New Delhi  ,2009.0,18500.0,Chevrolet,Spark LS
73672.0,  Petrol  ,   Navi Mumbai  ,2010.0,12500.0,Chevrolet,Spark LS
17066.0,  Petrol  ,   Kolkata  ,2009.0,15500.0,Chevrolet,Spark LS
20524.0,  Petrol  ,   Indore  ,2013.0,26000.0,Chevrolet,Spark LS
29006.0,  Petrol  ,   Ghaziabad  ,2010.0,19000.0,Chevrolet,Spark LS
54800.0,  Petrol  ,   Nagpur  ,2009.0,17500.0,Chevrolet,Spark LS
51740.0,  Petrol  ,   New Delhi  ,2012.0,15000.0,Chevrolet,Spark LS
66097.0,  Petrol  ,   Surat  ,2012.0,18100.0,Chevrolet,Spark LS
74000.0,  Petrol  ,   Kolkata  ,2008.0,1000000000.0,Chevrolet,Spark LS
35935.0,  Petrol  ,   New Delhi  ,2013.0,18300.0,Chevrolet,Spark LS
29006.0,  Petrol  ,   Ghaziabad  ,2011.0,19000.0,Chevrolet,Spark LS
65750.0,  Petrol  ,   Jalandhar  ,2010.0,13500.0,Chevrolet,Spark LS
36673.0,  Petrol  ,   Bangalore  ,2011.0,19100.0,Chevrolet,Spark LS
19347.0,  Petrol  ,   Mumbai  ,2010.0,14000.0,Chevrolet,Spark LS
40856.0,  Petrol  ,   Pune  ,2009.0,15000.0,Chevrolet,Spark LS
86575.0,  Diesel  ,   Bangalore  ,2008.0,75000.0,Chevrolet,Captiva (2008-2015) LTZ AWD 2.2
60381.0,  Petrol  ,   Kolkata  ,2013.0,26000.0,Chevrolet,Sail LS ABS Petrol
40936.0,  Diesel  ,   Bangalore  ,2014.0,38000.0,Chevrolet,Captiva (2008-2015) LT
69446.0,  Diesel  ,   Ernakulam  ,2012.0,24000.0,Chevrolet,Beat LS Diesel
42378.0,  Diesel  ,   Mohali  ,2014.0,34000.0,Chevrolet,Beat LS Diesel
21490.0,  Diesel  ,   New Delhi  ,2014.0,30000.0,Chevrolet,Beat LS Diesel
69300.0,  Diesel  ,   Ernakulam  ,2012.0,24000.0,Chevrolet,Beat LS Diesel
50000.0,  Diesel  ,   New Delhi  ,2016.0,29500.0,Chevrolet,Beat LS Diesel
54105.0,  Diesel  ,   Gurgaon  ,2012.0,30000.0,Chevrolet,Beat LS Diesel
43649.0,  Diesel  ,   New Delhi  ,2012.0,30000.0,Chevrolet,Beat LS Diesel
30600.0,  Diesel  ,   Bangalore  ,2012.0,29500.0,Chevrolet,Beat LS Diesel
53158.0,  Diesel  ,   New Delhi  ,2015.0,25000.0,Chevrolet,Beat LS Diesel
58541.0,  Diesel  ,   Chennai  ,2011.0,27500.0,Chevrolet,Beat LS Diesel
41027.0,  Diesel  ,   New Delhi  ,2012.0,32000.0,Chevrolet,Beat LS Diesel
74200.0,  Diesel  ,   Patiala  ,2013.0,24500.0,Chevrolet,Beat LS Diesel
51000.0,  Diesel  ,   Bangalore  ,2012.0,23500.0,Chevrolet,Beat LS Diesel
54800.0,  Diesel  ,   Patiala  ,2015.0,37000.0,Chevrolet,Beat LS Diesel
42955.0,  Diesel  ,   New Delhi  ,2012.0,29500.0,Chevrolet,Beat LS Diesel
57000.0,  Diesel  ,   Bangalore  ,2014.0,29900.0,Chevrolet,Beat LS Diesel
28583.0,  Diesel  ,   Bangalore  ,2016.0,48000.0,Chevrolet,Beat LS Diesel
18845.0,  Diesel  ,   Gurgaon  ,2014.0,34500.0,Chevrolet,Beat LS Diesel
44274.0,  Diesel  ,   Gurgaon  ,2013.0,26500.0,Chevrolet,Beat LS Diesel
99112.0,  Diesel  ,   Fatehabad  ,2012.0,18000.0,Chevrolet,Beat LS Diesel
37027.0,  Diesel  ,   Bangalore  ,2011.0,27500.0,Chevrolet,Beat LS Diesel
47836.0,  Diesel  ,   Gurgaon  ,2013.0,31500.0,Chevrolet,Beat LS Diesel
36104.0,  Diesel  ,   Thane  ,2014.0,38500.0,Chevrolet,Beat LS Diesel
18604.0,  Diesel  ,   Gurgaon  ,2014.0,36800.0,Chevrolet,Beat LS Diesel
42955.0,  Diesel  ,   New Delhi  ,2012.0,29500.0,Chevrolet,Beat LS Diesel
58000.0,  Diesel  ,   New Delhi  ,2015.0,36500.0,Chevrolet,Beat LS Diesel
47210.0,  Diesel  ,   Amritsar  ,2012.0,26000.0,Chevrolet,Beat LS Diesel
22000.0,  Petrol  ,   Kolkata  ,2012.0,16500.0,Chevrolet,Beat LS Petrol
58310.0,  Petrol  ,   Faridabad  ,2010.0,18500.0,Chevrolet,Beat LS Petrol
72410.0,  Petrol  ,   Jaipur  ,2012.0,26000.0,Chevrolet,Beat LS Petrol
35192.0,  Petrol  ,   Bangalore  ,2012.0,27500.0,Chevrolet,Beat LS Petrol
55424.0,  Petrol  ,   New Delhi  ,2011.0,22000.0,Chevrolet,Beat LS Petrol
72711.0,  Petrol  ,   Raigad  ,2010.0,25000.0,Chevrolet,Beat LS Petrol
10399.0,  Petrol  ,   Mumbai  ,2010.0,23000.0,Chevrolet,Beat LS Petrol
27084.0,  Petrol  ,   Bangalore  ,2011.0,25000.0,Chevrolet,Beat LS Petrol
84256.0,  Petrol  ,   Kolkata  ,2013.0,17000.0,Chevrolet,Beat LS Petrol
33670.0,  Petrol  ,   Amritsar  ,2010.0,25000.0,Chevrolet,Beat LS Petrol
39500.0,  Petrol  ,   Mumbai  ,2010.0,25000.0,Chevrolet,Beat LS Petrol
42062.0,    ,   New Delhi  ,2010.0,20000.0,Chevrolet,Beat LS Petrol
13115.0,  Petrol  ,   New Delhi  ,2012.0,22000.0,Chevrolet,Beat LS Petrol
59764.0,  Petrol  ,   New Delhi  ,2012.0,26000.0,Chevrolet,Beat LS Petrol
23000.0,  Petrol  ,   Bangalore  ,2010.0,26500.0,Chevrolet,Beat LS Petrol
41255.0,  Petrol  ,   Mumbai  ,2011.0,22500.0,Chevrolet,Beat LS Petrol
26547.0,  Petrol  ,   New Delhi  ,2014.0,23000.0,Chevrolet,Beat LS Petrol
32186.0,    ,   New Delhi  ,2010.0,21000.0,Chevrolet,Beat LS Petrol
79820.0,  Petrol  ,   Bangalore  ,2010.0,23500.0,Chevrolet,Beat LS Petrol
28591.0,  Diesel  ,   Bangalore  ,2016.0,46500.0,Chevrolet,Beat LS Diesel
33020.0,  Diesel  ,   New Delhi  ,2011.0,27000.0,Chevrolet,Beat LS Diesel
27794.0,  Diesel  ,   Navi Mumbai  ,2013.0,20000.0,Chevrolet,Beat LS Diesel
57876.0,  Diesel  ,   Mangalore  ,2013.0,32500.0,Chevrolet,Beat LS Diesel
47232.0,  Diesel  ,   Chennai  ,2012.0,24500.0,Chevrolet,Beat LS Diesel
6110.0,  Petrol  ,   New Delhi  ,2016.0,29500.0,Chevrolet,Beat LS Petrol
59686.0,  Diesel  ,   Gurgaon  ,2013.0,32000.0,Chevrolet,Beat LS Diesel
59229.0,  Diesel  ,   Jalandhar  ,2013.0,26500.0,Chevrolet,Beat LS Diesel
65553.0,  Petrol  ,   New Delhi  ,2010.0,17000.0,Chevrolet,Beat 2009 - 2013 1.2 LT
54002.0,  Petrol  ,   Bangalore  ,2011.0,23000.0,Chevrolet,Beat 2009 - 2013 1.2 LS
21044.0,  Petrol  ,   New Delhi  ,2011.0,18500.0,Chevrolet,Aveo U-VA U-VA Base
45958.0,  Petrol  ,   New Delhi  ,2010.0,12300.0,Chevrolet,Aveo U-VA U-VA Base
37000.0,  Petrol  ,   Noida  ,2011.0,17500.0,Chevrolet,Aveo U-VA LT 1.2
24972.0,  Petrol  ,   Mumbai  ,2012.0,33500.0,Chevrolet,Aveo U-VA LT 1.2
40169.0,  Petrol  ,   New Delhi  ,2008.0,15000.0,Chevrolet,Aveo U-VA LS 1.2
64000.0,  Petrol  ,   Bangalore  ,2006.0,24000.0,Chevrolet,Aveo LT 1.4
57544.0,  Petrol  ,   New Delhi  ,2011.0,31000.0,Chevrolet,Aveo LT 1.4
57544.0,  Petrol  ,   New Delhi  ,2011.0,31000.0,Chevrolet,Aveo LT 1.4
50362.0,  Petrol  ,   Pune  ,2012.0,31000.0,Chevrolet,Aveo LT 1.4
37105.0,  Petrol  ,   Chennai  ,2010.0,21000.0,Chevrolet,Aveo LT 1.4
6539.0,  Petrol  ,   New Delhi  ,2009.0,32500.0,Chevrolet,Aveo LT 1.4
47281.0,  Petrol  ,   Ghaziabad  ,2010.0,27000.0,Chevrolet,Aveo LS 1.4
74457.0,  Petrol  ,   Ernakulam  ,2006.0,14000.0,Chevrolet,Aveo LS 1.4
61865.0,  Petrol  ,   Mumbai  ,2011.0,25000.0,Chevrolet,Aveo LS 1.4
23317.0,  Petrol  ,   New Delhi  ,2011.0,25000.0,Chevrolet,Aveo LS 1.4
47000.0,  Petrol  ,   Ghaziabad  ,2010.0,27000.0,Chevrolet,Aveo LS 1.4
62833.0,  CNG  ,   Faridabad  ,2010.0,17500.0,Chevrolet,Aveo CNG 1.4
102911.0,  Petrol  ,   Calicut  ,2006.0,16500.0,Chevrolet,Aveo 1.6 LT
102911.0,  Petrol  ,   Calicut  ,2006.0,16500.0,Chevrolet,Aveo 1.6 LT
65000.0,  Petrol  ,   Bangalore  ,2009.0,32500.0,Chevrolet,Aveo 1.4 E
68000.0,  Diesel  ,   New Delhi  ,2010.0,55000.0,Chevrolet,Captiva (2008-2015) LT
73021.0,  Petrol  ,   Bangalore  ,2010.0,23100.0,Chevrolet,Beat 2009 - 2013 1.2 LT
58056.0,  Diesel  ,   Bangalore  ,2011.0,31000.0,Chevrolet,Beat LS Diesel
21900.0,  Petrol  ,   Mumbai  ,2011.0,21000.0,Chevrolet,Beat 2009 - 2013 1.2 LT
37218.0,  Petrol  ,   Mumbai  ,2010.0,25500.0,Chevrolet,Beat 2009 - 2013 1.2 LT
65000.0,  Diesel  ,   Bangalore  ,2012.0,30000.0,Chevrolet,Beat LS Diesel
41000.0,  Diesel  ,   New Delhi  ,2012.0,32000.0,Chevrolet,Beat LS Diesel
32142.0,  LPG  ,   Bangalore  ,2010.0,22500.0,Chevrolet,Beat 2009 - 2013 PS
52500.0,  Petrol  ,   New Delhi  ,2013.0,25000.0,Chevrolet,Beat 2009 - 2013 PS
34349.0,  LPG  ,   Navi Mumbai  ,2012.0,19000.0,Chevrolet,Beat 2009 - 2013 PS
56840.0,  LPG  ,   New Delhi  ,2012.0,19000.0,Chevrolet,Beat 2009 - 2013 PS
49008.0,  LPG  ,   Navi Mumbai  ,2011.0,17600.0,Chevrolet,Beat 2009 - 2013 PS
62086.0,  Petrol  ,   Navi Mumbai  ,2011.0,17000.0,Chevrolet,Beat 2009 - 2013 PS
39973.0,  LPG  ,   Bangalore  ,2010.0,27000.0,Chevrolet,Beat 2009 - 2013 LT
62000.0,  Diesel  ,   New Delhi  ,2012.0,27500.0,Chevrolet,Beat 2009 - 2013 LT
78189.0,  LPG  ,   Bangalore  ,2010.0,24500.0,Chevrolet,Beat 2009 - 2013 LT
54813.0,  LPG  ,   Bangalore  ,2011.0,23000.0,Chevrolet,Beat 2009 - 2013 LT
27171.0,  LPG  ,   New Delhi  ,2011.0,17500.0,Chevrolet,Beat 2009 - 2013 LT
66729.0,  LPG  ,   Bangalore  ,2011.0,25500.0,Chevrolet,Beat 2009 - 2013 LT
54872.0,  LPG  ,   Bangalore  ,2013.0,28500.0,Chevrolet,Beat 2009 - 2013 LT
47437.0,  Petrol  ,   Bangalore  ,2012.0,32500.0,Chevrolet,Beat 2009 - 2013 LS
65643.0,  Petrol  ,   Bangalore  ,2012.0,23500.0,Chevrolet,Beat 2009 - 2013 LS
40705.0,  Diesel  ,   Bangalore  ,2010.0,22000.0,Chevrolet,Beat 2009 - 2013 LS
24232.0,  LPG  ,   Mumbai  ,2013.0,22500.0,Chevrolet,Beat 2009 - 2013 LS
69640.0,  LPG  ,   Bangalore  ,2010.0,22500.0,Chevrolet,Beat 2009 - 2013 LS
16918.0,  Diesel  ,   New Delhi  ,2012.0,20700.0,Chevrolet,Beat 2009 - 2013 LS
32000.0,  Petrol  ,   Mumbai  ,2013.0,22000.0,Chevrolet,Beat 2009 - 2013 1.2 PS
46409.0,  Petrol  ,   Bangalore  ,2010.0,24500.0,Chevrolet,Beat 2009 - 2013 1.2 LT
42527.0,  Petrol  ,   Bangalore  ,2011.0,25000.0,Chevrolet,Beat 2009 - 2013 1.2 LT
64125.0,  Petrol  ,   Kolkata  ,2011.0,18000.0,Chevrolet,Beat LS Petrol
920000.0,  Diesel  ,   Bhubaneshwar  ,2012.0,17000.0,Chevrolet,Beat LS Diesel
70750.0,  Petrol  ,   Surat  ,2011.0,23100.0,Chevrolet,Beat LS Petrol
65121.0,  Diesel  ,   New Delhi  ,2011.0,31500.0,Chevrolet,Beat LT(O) Diesel
60000.0,  Diesel  ,   Mangalore  ,2013.0,26500.0,Chevrolet,Beat LT(O) Diesel
60829.0,  Diesel  ,   Mohali  ,2011.0,31500.0,Chevrolet,Beat LT(O) Diesel
52502.0,  Diesel  ,   Gurgaon  ,2012.0,34500.0,Chevrolet,Beat LT(O) Diesel
53000.0,  Diesel  ,   Bangalore  ,2011.0,28000.0,Chevrolet,Beat LT(O) Diesel
50498.0,  Diesel  ,   Gurgaon  ,2011.0,31000.0,Chevrolet,Beat LT(O) Diesel
22673.0,  Petrol  ,   New Delhi  ,2013.0,32500.0,Chevrolet,Beat LT Petrol
36235.0,  Petrol  ,   Gurgaon  ,2011.0,25500.0,Chevrolet,Beat LT Petrol
32733.0,  Petrol  ,   Pune  ,2011.0,23500.0,Chevrolet,Beat LT Petrol
23350.0,  Petrol  ,   Mumbai  ,2011.0,29000.0,Chevrolet,Beat LT Petrol
36178.0,  Petrol  ,   New Delhi  ,2013.0,27000.0,Chevrolet,Beat LT Petrol
40936.0,  Petrol  ,   Bangalore  ,2014.0,38000.0,Chevrolet,Beat LT Petrol
48683.0,  Petrol  ,   New Delhi  ,2010.0,26500.0,Chevrolet,Beat LT Petrol
81786.0,  Petrol  ,   Indore  ,2012.0,25000.0,Chevrolet,Beat LT Petrol
26848.0,  Petrol  ,   Navi Mumbai  ,2011.0,16299.0,Chevrolet,Beat LT Petrol
36465.0,  Petrol  ,   Surat  ,2016.0,39000.0,Chevrolet,Beat LT Petrol
55901.0,  Petrol  ,   Mumbai  ,2010.0,23000.0,Chevrolet,Beat LT Petrol
67000.0,  Petrol  ,   Mumbai  ,2014.0,27000.0,Chevrolet,Beat LT Petrol
50521.0,  Petrol  ,   Bangalore  ,2011.0,22000.0,Chevrolet,Beat LT Petrol
40892.0,  Petrol  ,   Mumbai  ,2013.0,19600.0,Chevrolet,Beat LT Petrol
37000.0,  Petrol  ,   Bangalore  ,2013.0,28500.0,Chevrolet,Beat LT Petrol
40833.0,  Petrol  ,   Mumbai  ,2011.0,16500.0,Chevrolet,Beat LT Petrol
26210.0,  Petrol  ,   Gurgaon  ,2012.0,25500.0,Chevrolet,Beat LT Petrol
63341.0,  Diesel  ,   Sirsa  ,2014.0,26000.0,Chevrolet,Beat LT(O) Diesel
45000.0,  Petrol  ,   Kolkata  ,2012.0,20000.0,Chevrolet,Beat LT(O) Petrol
27802.0,  Petrol  ,   Noida  ,2015.0,34000.0,Chevrolet,Beat LT(O) Petrol
29893.0,  Petrol  ,   New Delhi  ,2010.0,26000.0,Chevrolet,Beat LTZ Petrol
84131.0,  Diesel  ,   Bangalore  ,2010.0,87500.0,Chevrolet,Captiva (2008-2015) LT
34879.0,  Petrol  ,   Kolkata  ,2014.0,23000.0,Chevrolet,Beat PS Petrol
21064.0,  Petrol  ,   Chennai  ,2011.0,27500.0,Chevrolet,Beat PS Petrol
74040.0,  Petrol  ,   Bangalore  ,2013.0,23000.0,Chevrolet,Beat PS Petrol
41130.0,  Diesel  ,   Mangalore  ,2015.0,38500.0,Chevrolet,Beat PS Petrol
56970.0,  Petrol  ,   New Delhi  ,2010.0,20000.0,Chevrolet,Beat PS Petrol
21111.0,  Petrol  ,   Chennai  ,2011.0,27500.0,Chevrolet,Beat PS Petrol
55000.0,  Petrol  ,   New Delhi  ,2011.0,19000.0,Chevrolet,Beat PS Petrol
21066.0,  Petrol  ,   Chennai  ,2011.0,27500.0,Chevrolet,Beat PS Petrol
37443.0,  Diesel  ,   Gurgaon  ,2012.0,29500.0,Chevrolet,Beat PS Diesel
37494.0,  Diesel  ,   New Delhi  ,2013.0,31000.0,Chevrolet,Beat PS Diesel
67500.0,  Petrol  ,   Bangalore  ,2010.0,24500.0,Chevrolet,Beat LT Petrol
12715.0,  Petrol  ,   New Delhi  ,2013.0,23200.0,Chevrolet,Beat LS Petrol
39866.0,  Diesel  ,   Pune  ,2012.0,30000.0,Chevrolet,Beat PS Diesel
50000.0,  Diesel  ,   New Delhi  ,2012.0,22000.0,Chevrolet,Beat PS Diesel
58921.0,  Diesel  ,   Bangalore  ,2012.0,28500.0,Chevrolet,Beat PS Diesel
54374.0,  Diesel  ,   Chennai  ,2011.0,27500.0,Chevrolet,Beat PS Diesel
61000.0,  Diesel  ,   Bhopal  ,2012.0,28000.0,Chevrolet,Beat PS Diesel
68301.0,  Diesel  ,   Wardha  ,2012.0,27500.0,Chevrolet,Beat PS Diesel
32000.0,  Diesel  ,   Surat  ,2013.0,30000.0,Chevrolet,Beat PS Diesel
49284.0,  Diesel  ,   New Delhi  ,2014.0,31000.0,Chevrolet,Beat PS Diesel
57257.0,  Diesel  ,   New Delhi  ,2011.0,23000.0,Chevrolet,Beat PS Diesel
38679.0,  Diesel  ,   Bangalore  ,2012.0,24500.0,Chevrolet,Beat PS Diesel
23578.0,  Petrol  ,   Gurgaon  ,2013.0,30000.0,Chevrolet,Beat LTZ Petrol
78021.0,  Diesel  ,   Bangalore  ,2011.0,26500.0,Chevrolet,Beat PS Diesel
52000.0,  Petrol  ,   Bangalore  ,2011.0,24000.0,Chevrolet,Beat LT Petrol
34000.0,  Diesel  ,   Kolkata  ,2011.0,21000.0,Chevrolet,Beat PS Diesel
27802.0,  Petrol  ,   Noida  ,2015.0,34000.0,Chevrolet,Beat LT Petrol
43667.0,  Diesel  ,   Noida  ,2012.0,32000.0,Chevrolet,Beat LT Diesel
26125.0,  Diesel  ,   Gurgaon  ,2012.0,22000.0,Chevrolet,Beat LT Diesel
47675.0,  Diesel  ,   Patna  ,2012.0,33000.0,Chevrolet,Beat LT Diesel
50276.0,  Diesel  ,   Kolkata  ,2012.0,15700.0,Chevrolet,Beat LT Diesel
37124.0,  Diesel  ,   Bangalore  ,2014.0,38500.0,Chevrolet,Beat LT Diesel
32000.0,Diesel,NA,2012.0,185000.0,Chevrolet,Beat LT Diesel
89505.0,  Diesel  ,   Vadodara  ,2012.0,27500.0,Chevrolet,Beat LT Diesel
43000.0,  Diesel  ,   Ernakulam  ,2012.0,24000.0,Chevrolet,Beat LT Diesel
5652.0,  Diesel  ,   New Delhi  ,2014.0,40000.0,Chevrolet,Beat LT Diesel
85568.0,  Diesel  ,   Ghaziabad  ,2012.0,23500.0,Chevrolet,Beat LT Diesel
57390.0,  Diesel  ,   Kolkata  ,2012.0,27500.0,Chevrolet,Beat LT Diesel
45314.0,  Petrol  ,   New Delhi  ,2011.0,23500.0,Chevrolet,Beat LT Diesel
37433.0,  Diesel  ,   Bangalore  ,2014.0,42500.0,Chevrolet,Beat LT Diesel
21466.0,  LPG  ,   Bangalore  ,2011.0,28000.0,Chevrolet,Beat LT
69023.0,  LPG  ,   Bangalore  ,2010.0,23000.0,Chevrolet,Beat LT
6713.0,  LPG  ,   New Delhi  ,2017.0,34000.0,Chevrolet,Beat LT
50276.0,  Petrol  ,   Kolkata  ,2012.0,20000.0,Chevrolet,Beat LS Petrol
29721.0,  Petrol  ,   Kolkata  ,2012.0,18000.0,Chevrolet,Beat LS Petrol
71600.0,  Petrol  ,   Ernakulam  ,2010.0,17000.0,Chevrolet,Beat LS Petrol
64781.0,  Petrol  ,   Surat  ,2011.0,25100.0,Chevrolet,Beat LS Petrol
52972.0,  Petrol  ,   Mumbai  ,2014.0,20900.0,Chevrolet,Beat LS Petrol
24000.0,  Petrol  ,   Bangalore  ,2010.0,23000.0,Chevrolet,Beat LT Petrol
53326.0,  Diesel  ,   Faridabad  ,2013.0,23500.0,Chevrolet,Beat LT Diesel
